location_key,date,place_id,wikidata_id,country_code,country_name,subregion1_code,subregion1_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,new_tested,cumulative_confirmed,cumulative_deceased,cumulative_tested,new_hospitalized_patients,cumulative_hospitalized_patients,current_hospitalized_patients,current_ventilator_patients,new_persons_vaccinated,cumulative_persons_vaccinated,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,new_vaccine_doses_administered,cumulative_vaccine_doses_administered,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,school_closing,workplace_closing,cancel_public_events,restrictions_on_gatherings,public_transport_closing,stay_at_home_requirements,restrictions_on_internal_movement,international_travel_controls,income_support,debt_relief,fiscal_measures,international_support,public_information_campaigns,testing_policy,contact_tracing,emergency_investment_in_healthcare,investment_in_vaccines,facial_coverings,vaccination_policy,stringency_index,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,snowfall_mm,dew_point,relative_humidity
GB_ENG,2021-03-12,ChIJ39UebIqp0EcRqI4tMyWV4fQ,Q21,GB,United Kingdom,ENG,England,GB,GBR,1,4766,84,1351022,3801550,111297,89042638,386,388154,6391,1023,312716,20111189,67514,1076426,380230,21187615,53012456,27956474,28771574,6732839,6362868,7583022,7618497,7071948,7633431,6027999,4813498,2883947,58447,53.0,-1.0,130278,1,3,2,4,1,2,2,3,2,2,0,0,2,2,1,0,0,3,4,80.56,6.197531,3.691358,9.283951,2.54,,2.179012,75.481813
GB_ENG,2021-03-13,ChIJ39UebIqp0EcRqI4tMyWV4fQ,Q21,GB,United Kingdom,ENG,England,GB,GBR,1,3590,98,396794,3805140,111395,89473617,385,388539,6072,1000,457632,20568821,38640,1115066,496272,21683887,53012456,27956474,28771574,6732839,6362868,7583022,7618497,7071948,7633431,6027999,4813498,2883947,58447,53.0,-1.0,130278,1,3,2,4,1,2,2,3,2,2,0,0,2,2,1,0,0,3,4,80.56,5.783951,3.858025,8.512346,2.358571,,1.864198,75.972215
GB_ENG,2021-03-14,ChIJ39UebIqp0EcRqI4tMyWV4fQ,Q21,GB,United Kingdom,ENG,England,GB,GBR,1,3707,83,927374,3808847,111478,90427679,357,388896,6039,963,223017,20791838,14378,1129444,237395,21921282,53012456,27956474,28771574,6732839,6362868,7583022,7618497,7071948,7633431,6027999,4813498,2883947,58447,53.0,-1.0,130278,1,3,2,4,1,2,2,3,2,2,0,0,2,2,1,0,0,3,4,80.56,6.777778,3.549383,9.382716,0.979714,,3.425926,79.259539
GB_ENG,2021-03-15,ChIJ39UebIqp0EcRqI4tMyWV4fQ,Q21,GB,United Kingdom,ENG,England,GB,GBR,1,5638,89,1527048,3814485,111567,92064307,431,389327,5976,930,330676,21122514,32082,1161526,362758,22284040,53012456,27956474,28771574,6732839,6362868,7583022,7618497,7071948,7633431,6027999,4813498,2883947,58447,53.0,-1.0,130278,1,3,2,4,1,2,2,3,2,2,0,0,2,2,1,0,0,3,4,80.56,8.12963,5.524691,11.333333,1.213556,,4.209877,76.368557
GB_ENG,2021-03-16,ChIJ39UebIqp0EcRqI4tMyWV4fQ,Q21,GB,United Kingdom,ENG,England,GB,GBR,1,4919,69,1265593,3819404,111636,93436986,364,389691,5664,882,370842,21493356,62909,1224435,433751,22717791,53012456,27956474,28771574,6732839,6362868,7583022,7618497,7071948,7633431,6027999,4813498,2883947,58447,53.0,-1.0,130278,1,3,2,4,1,2,2,3,2,2,0,0,2,2,1,0,0,3,4,80.56,9.216049,5.197531,14.166667,0.290286,,6.296296,82.002096
GB_ENG,2021-03-17,ChIJ39UebIqp0EcRqI4tMyWV4fQ,Q21,GB,United Kingdom,ENG,England,GB,GBR,1,5046,67,1557932,3824450,111703,95095909,343,390034,5397,846,392769,21886125,90906,1315341,483675,23201466,53012456,27956474,28771574,6732839,6362868,7583022,7618497,7071948,7633431,6027999,4813498,2883947,58447,53.0,-1.0,130278,1,3,2,4,1,2,2,3,2,2,0,0,2,2,1,0,0,3,4,80.56,6.54321,3.549383,11.209877,0.197556,,2.987654,78.082101
GB_ENG,2021-03-18,ChIJ39UebIqp0EcRqI4tMyWV4fQ,Q21,GB,United Kingdom,ENG,England,GB,GBR,1,4680,52,1362358,3829130,111755,96596071,351,390385,5083,797,451465,22337590,104609,1419950,556074,23757540,53012456,27956474,28771574,6732839,6362868,7583022,7618497,7071948,7633431,6027999,4813498,2883947,58447,53.0,-1.0,130278,1,3,2,4,1,2,2,3,2,2,0,0,2,2,1,0,0,3,4,80.56,8.0,3.901235,11.623457,0.34925,,5.104938,82.089748
GB_ENG,2021-03-19,ChIJ39UebIqp0EcRqI4tMyWV4fQ,Q21,GB,United Kingdom,ENG,England,GB,GBR,1,4329,56,869286,3833459,111811,97552247,283,390668,4841,749,535489,22873079,100730,1520680,636219,24393759,53012456,27956474,28771574,6732839,6362868,7583022,7618497,7071948,7633431,6027999,4813498,2883947,58447,53.0,-1.0,130278,1,3,2,4,1,2,2,3,2,2,0,0,2,2,1,0,0,3,4,80.56,7.444444,6.524691,8.938272,0.326571,,5.765432,89.385709
GB_ENG,2021-03-20,ChIJ39UebIqp0EcRqI4tMyWV4fQ,Q21,GB,United Kingdom,ENG,England,GB,GBR,1,3513,59,415881,3836972,111870,97999792,287,390955,4589,710,686424,23559503,70449,1591129,756873,25150632,53012456,27956474,28771574,6732839,6362868,7583022,7618497,7071948,7633431,6027999,4813498,2883947,58447,53.0,-1.0,130278,1,3,2,4,1,2,2,3,2,2,0,0,2,2,1,0,0,3,4,80.56,8.141975,5.932099,12.061728,0.366889,,5.41358,83.013088
GB_ENG,2021-03-21,ChIJ39UebIqp0EcRqI4tMyWV4fQ,Q21,GB,United Kingdom,ENG,England,GB,GBR,1,4677,71,1846247,3841649,111941,99870009,279,391234,4492,692,295359,23854862,30418,1621547,325777,25476409,53012456,27956474,28771574,6732839,6362868,7583022,7618497,7071948,7633431,6027999,4813498,2883947,58447,53.0,-1.0,130278,1,3,2,4,1,2,2,3,2,2,0,0,2,2,1,0,0,3,4,80.56,7.555556,3.820988,10.592593,0.0,,3.5,75.516039
GB_ENG,2021-03-22,ChIJ39UebIqp0EcRqI4tMyWV4fQ,Q21,GB,United Kingdom,ENG,England,GB,GBR,1,5399,60,1139092,3847048,112001,101146069,294,391528,4501,676,282561,24137423,64436,1685983,346997,25823406,53012456,27956474,28771574,6732839,6362868,7583022,7618497,7071948,7633431,6027999,4813498,2883947,58447,53.0,-1.0,130278,1,3,2,4,1,2,2,3,2,2,0,0,2,2,1,0,0,3,4,80.56,6.04321,0.697531,11.141975,0.0,,2.87037,80.187206
GB_ENG,2021-03-23,ChIJ39UebIqp0EcRqI4tMyWV4fQ,Q21,GB,United Kingdom,ENG,England,GB,GBR,1,4563,48,781983,3851611,112049,101998766,295,391823,4245,647,268651,24406074,134547,1820530,403198,26226604,53012456,27956474,28771574,6732839,6362868,7583022,7618497,7071948,7633431,6027999,4813498,2883947,58447,53.0,-1.0,130278,1,3,2,4,1,2,2,3,2,2,0,0,2,2,1,0,0,3,4,80.56,8.018519,3.395062,11.660494,0.0,,3.580247,73.616033
GB_ENG,2021-03-24,ChIJ39UebIqp0EcRqI4tMyWV4fQ,Q21,GB,United Kingdom,ENG,England,GB,GBR,1,5321,36,1731136,3856932,112085,103781191,277,392100,4005,613,275881,24681955,208013,2028543,483894,26710498,53012456,27956474,28771574,6732839,6362868,7583022,7618497,7071948,7633431,6027999,4813498,2883947,58447,53.0,-1.0,130278,1,3,2,4,1,2,2,3,2,2,0,0,2,2,1,0,0,3,4,80.56,8.962963,4.95679,13.037037,0.036286,,4.271605,72.532871
GB_ENG,2021-03-25,ChIJ39UebIqp0EcRqI4tMyWV4fQ,Q21,GB,United Kingdom,ENG,England,GB,GBR,1,4674,38,1197761,3861606,112123,105143142,288,392388,3763,566,258050,24940005,198206,2226749,456256,27166754,53012456,27956474,28771574,6732839,6362868,7583022,7618497,7071948,7633431,6027999,4813498,2883947,58447,53.0,-1.0,130278,1,3,2,4,1,2,2,3,2,2,0,0,2,2,1,0,0,3,4,80.56,8.938272,3.296296,13.938272,0.03175,,4.240741,72.583083
GB_ENG,2021-03-26,ChIJ39UebIqp0EcRqI4tMyWV4fQ,Q21,GB,United Kingdom,ENG,England,GB,GBR,1,3803,41,655220,3865409,112164,105834742,245,392633,3712,559,344008,25284013,250962,2477711,594970,27761724,53012456,27956474,28771574,6732839,6362868,7583022,7618497,7071948,7633431,6027999,4813498,2883947,58447,53.0,-1.0,130278,1,3,2,4,1,2,2,3,2,2,0,0,2,2,1,0,0,3,4,80.56,8.092593,3.333333,11.259259,1.27,,4.154321,76.292929
GB_ENG,2021-03-27,ChIJ39UebIqp0EcRqI4tMyWV4fQ,Q21,GB,United Kingdom,ENG,England,GB,GBR,1,3136,32,421441,3868545,112196,106285803,217,392850,3676,537,367393,25651406,201335,2679046,568728,28330452,53012456,27956474,28771574,6732839,6362868,7583022,7618497,7071948,7633431,6027999,4813498,2883947,58447,53.0,-1.0,130278,1,3,2,4,1,2,2,3,2,2,0,0,2,2,1,0,0,3,4,80.56,6.722222,2.067901,9.759259,1.596571,,0.722222,65.58911
GB_ENG,2021-03-28,ChIJ39UebIqp0EcRqI4tMyWV4fQ,Q21,GB,United Kingdom,ENG,England,GB,GBR,1,4476,27,1597747,3873021,112223,107909286,221,393071,3438,532,252376,25903782,127078,2806124,379454,28709906,53012456,27956474,28771574,6732839,6362868,7583022,7618497,7071948,7633431,6027999,4813498,2883947,58447,53.0,-1.0,130278,1,3,2,4,1,2,2,3,2,2,0,0,2,2,1,0,0,3,4,80.56,10.944444,7.95679,14.339506,0.0,,7.320988,78.417463
GB_ENG,2021-03-29,ChIJ39UebIqp0EcRqI4tMyWV4fQ,Q21,GB,United Kingdom,ENG,England,GB,GBR,1,3422,28,921655,3876443,112251,108879143,206,393277,3466,532,186329,26090111,137405,2943529,323734,29033640,53012456,27956474,28771574,6732839,6362868,7583022,7618497,7071948,7633431,6027999,4813498,2883947,58447,53.0,-1.0,130278,1,3,2,4,1,0,2,3,2,2,0,0,2,2,1,0,0,3,4,73.15,13.209877,8.5,17.82716,0.0,,8.771605,74.574925
GB_ENG,2021-03-30,ChIJ39UebIqp0EcRqI4tMyWV4fQ,Q21,GB,United Kingdom,ENG,England,GB,GBR,1,3135,38,645975,3879578,112289,109561467,217,393494,3283,518,176063,26266174,233828,3177357,409891,29443531,53012456,27956474,28771574,6732839,6362868,7583022,7618497,7071948,7633431,6027999,4813498,2883947,58447,53.0,-1.0,130278,1,3,2,4,1,0,2,3,2,2,0,0,2,2,1,0,0,3,4,73.15,13.08642,4.944444,20.679012,0.056444,,6.111111,62.71209
GB_ENG,2021-03-31,ChIJ39UebIqp0EcRqI4tMyWV4fQ,Q21,GB,United Kingdom,ENG,England,GB,GBR,1,3341,37,1195085,3882919,112326,110812252,225,393719,3084,501,188045,26454219,341748,3519105,529793,29973324,53012456,27956474,28771574,6732839,6362868,7583022,7618497,7071948,7633431,6027999,4813498,2883947,58447,53.0,-1.0,130278,1,3,2,4,1,0,2,3,2,2,0,0,2,2,1,0,0,3,4,73.15,15.024691,8.253086,21.969136,0.0,,7.049383,59.078979
GB_ENG,2021-04-01,ChIJ39UebIqp0EcRqI4tMyWV4fQ,Q21,GB,United Kingdom,ENG,England,GB,GBR,1,3067,29,890096,3885986,112355,111827425,180,393899,2928,470,122410,26576629,411998,3931103,534408,30507732,53012456,27956474,28771574,6732839,6362868,7583022,7618497,7071948,7633431,6027999,4813498,2883947,58447,53.0,-1.0,130278,1,3,2,4,1,0,2,3,2,2,0,0,2,2,1,0,0,3,4,73.15,7.314815,4.981481,9.12963,0.0,,3.814815,78.51284
GB_ENG,2021-04-02,ChIJ39UebIqp0EcRqI4tMyWV4fQ,Q21,GB,United Kingdom,ENG,England,GB,GBR,1,2248,23,518768,3888234,112378,112409549,178,394077,2784,436,68281,26644910,215754,4146857,284035,30791767,53012456,27956474,28771574,6732839,6362868,7583022,7618497,7071948,7633431,6027999,4813498,2883947,58447,53.0,-1.0,130278,1,3,2,4,1,0,2,3,2,2,0,0,2,2,1,0,0,3,4,73.15,6.518519,4.012346,9.790123,0.0,,0.901235,67.428758
GB_ENG,2021-04-03,ChIJ39UebIqp0EcRqI4tMyWV4fQ,Q21,GB,United Kingdom,ENG,England,GB,GBR,1,2119,27,358728,3890353,112405,112803025,179,394256,2677,433,74512,26719422,157903,4304760,232415,31024182,53012456,27956474,28771574,6732839,6362868,7583022,7618497,7071948,7633431,6027999,4813498,2883947,58447,53.0,-1.0,130278,1,3,2,4,1,0,2,3,2,2,0,0,2,2,1,0,0,3,4,73.15,6.141975,1.722222,9.481481,0.0,,0.925926,69.351261
GB_ENG,2021-04-04,ChIJ39UebIqp0EcRqI4tMyWV4fQ,Q21,GB,United Kingdom,ENG,England,GB,GBR,1,2043,25,787150,3892396,112430,113619716,156,394412,2672,422,26617,26746039,39491,4344251,66108,31090290,53012456,27956474,28771574,6732839,6362868,7583022,7618497,7071948,7633431,6027999,4813498,2883947,58447,53.0,-1.0,130278,1,3,2,4,1,0,2,3,2,2,0,0,2,2,1,0,0,3,4,73.15,7.666667,-0.537037,15.080247,0.0,,2.432099,69.519143
GB_ENG,2021-04-05,ChIJ39UebIqp0EcRqI4tMyWV4fQ,Q21,GB,United Kingdom,ENG,England,GB,GBR,1,2314,12,709068,3894710,112442,114459693,188,394600,2680,416,19826,26765865,54060,4398311,73886,31164176,53012456,27956474,28771574,6732839,6362868,7583022,7618497,7071948,7633431,6027999,4813498,2883947,58447,53.0,-1.0,130278,1,3,2,4,1,0,2,3,2,2,0,0,2,2,1,0,0,3,4,73.15,4.993827,1.049383,8.993827,0.0,,-5.469136,46.778497
GB_ENG,2021-04-06,ChIJ39UebIqp0EcRqI4tMyWV4fQ,Q21,GB,United Kingdom,ENG,England,GB,GBR,1,2755,23,586010,3897465,112465,115125880,183,394783,2588,406,54296,26820161,162466,4560777,216762,31380938,53012456,27956474,28771574,6732839,6362868,7583022,7618497,7071948,7633431,6027999,4813498,2883947,58447,53.0,-1.0,130278,1,3,2,4,1,0,2,3,2,2,0,0,2,2,1,0,0,3,4,73.15,2.061728,-1.228395,6.234568,0.072571,,-4.950617,59.897721
GB_ENG,2021-04-07,ChIJ39UebIqp0EcRqI4tMyWV4fQ,Q21,GB,United Kingdom,ENG,England,GB,GBR,1,2752,24,978141,3900217,112489,116156311,189,394972,2486,393,58962,26879123,372241,4933018,431203,31812141,53012456,27956474,28771574,6732839,6362868,7583022,7618497,7071948,7633431,6027999,4813498,2883947,58447,53.0,-1.0,130278,1,3,2,4,1,0,2,3,2,2,0,0,2,2,1,0,0,3,4,73.15,3.228395,-1.691358,6.969136,0.056444,,-5.574074,52.659406
GB_ENG,2021-04-08,ChIJ39UebIqp0EcRqI4tMyWV4fQ,Q21,GB,United Kingdom,ENG,England,GB,GBR,1,2651,31,868525,3902868,112520,117144089,167,395139,2382,377,55539,26934662,403212,5336230,458751,32270892,53012456,27956474,28771574,6732839,6362868,7583022,7618497,7071948,7633431,6027999,4813498,2883947,58447,53.0,-1.0,130278,1,3,2,4,1,0,2,3,2,2,0,0,2,2,1,0,0,3,4,73.15,7.833333,3.487654,12.271605,0.0,,1.537037,64.520162
GB_ENG,2021-04-09,ChIJ39UebIqp0EcRqI4tMyWV4fQ,Q21,GB,United Kingdom,ENG,England,GB,GBR,1,2481,21,617160,3905349,112541,117836565,167,395306,2321,362,62274,26996936,404206,5740436,466480,32737372,53012456,27956474,28771574,6732839,6362868,7583022,7618497,7071948,7633431,6027999,4813498,2883947,58447,53.0,-1.0,130278,1,3,2,4,1,0,2,3,2,2,0,0,2,3,1,0,0,3,4,73.15,6.833333,2.746914,9.290123,0.2032,,2.54321,74.166537
GB_ENG,2021-04-10,ChIJ39UebIqp0EcRqI4tMyWV4fQ,Q21,GB,United Kingdom,ENG,England,GB,GBR,1,2009,19,446544,3907358,112560,118320712,151,395457,2190,342,74055,27070991,437442,6177878,511497,33248869,53012456,27956474,28771574,6732839,6362868,7583022,7618497,7071948,7633431,6027999,4813498,2883947,58447,53.0,-1.0,130278,1,3,2,4,1,0,2,3,2,2,0,0,2,3,1,0,0,3,4,73.15,4.333333,0.598765,8.339506,0.423333,,-0.858025,69.127867
GB_ENG,2021-04-11,ChIJ39UebIqp0EcRqI4tMyWV4fQ,Q21,GB,United Kingdom,ENG,England,GB,GBR,1,2020,21,1178124,3909378,112581,119535468,175,395632,2096,343,36599,27107590,160454,6338332,197053,33445922,53012456,27956474,28771574,6732839,6362868,7583022,7618497,7071948,7633431,6027999,4813498,2883947,58447,53.0,-1.0,130278,1,3,2,4,1,0,2,3,2,2,0,0,2,3,1,0,0,3,4,73.15,2.944444,-0.611111,6.969136,0.042333,,-1.135802,74.862593
GB_ENG,2021-04-12,ChIJ39UebIqp0EcRqI4tMyWV4fQ,Q21,GB,United Kingdom,ENG,England,GB,GBR,1,2398,27,832901,3911776,112608,120517161,173,395805,2108,337,25351,27132941,166273,6504605,191624,33637546,53012456,27956474,28771574,6732839,6362868,7583022,7618497,7071948,7633431,6027999,4813498,2883947,58447,53.0,-1.0,130278,1,2,2,4,1,0,1,3,2,2,0,0,2,3,1,0,0,3,4,63.89,3.987654,-1.820988,9.444444,0.635,,-2.41358,63.234334
GB_ENG,2021-04-13,ChIJ39UebIqp0EcRqI4tMyWV4fQ,Q21,GB,United Kingdom,ENG,England,GB,GBR,1,2060,20,634485,3913836,112628,121226885,153,395958,2057,333,39361,27172302,257732,6762337,297093,33934639,53012456,27956474,28771574,6732839,6362868,7583022,7618497,7071948,7633431,6027999,4813498,2883947,58447,53.0,-1.0,130278,1,2,2,4,1,0,1,3,2,2,0,0,2,3,1,0,0,3,4,63.89,5.716049,-1.061728,11.320988,1.04775,,-2.469136,55.875929
GB_ENG,2021-04-14,ChIJ39UebIqp0EcRqI4tMyWV4fQ,Q21,GB,United Kingdom,ENG,England,GB,GBR,1,2068,10,1095114,3915904,112638,122371538,156,396114,1972,315,79117,27251419,292383,7054720,371500,34306139,53012456,27956474,28771574,6732839,6362868,7583022,7618497,7071948,7633431,6027999,4813498,2883947,58447,53.0,-1.0,130278,1,2,2,4,1,0,1,3,2,2,0,0,2,3,1,0,0,3,4,63.89,6.098765,0.648148,10.549383,0.03175,,-0.537037,62.582374
GB_ENG,2021-04-15,ChIJ39UebIqp0EcRqI4tMyWV4fQ,Q21,GB,United Kingdom,ENG,England,GB,GBR,1,1959,18,933279,3917863,112656,123431697,127,396241,1885,294,93587,27345006,363002,7417722,456589,34762728,53012456,27956474,28771574,6732839,6362868,7583022,7618497,7071948,7633431,6027999,4813498,2883947,58447,53.0,-1.0,130278,1,2,2,4,1,0,1,3,2,2,0,0,2,3,1,0,0,3,4,63.89,5.246914,-0.111111,10.518519,0.0,,-0.839506,65.078118
GB_ENG,2021-04-16,ChIJ39UebIqp0EcRqI4tMyWV4fQ,Q21,GB,United Kingdom,ENG,England,GB,GBR,1,1963,17,631268,3919826,112673,124143821,118,396359,1844,298,102280,27447286,446025,7863747,548305,35311033,53012456,27956474,28771574,6732839,6362868,7583022,7618497,7071948,7633431,6027999,4813498,2883947,58447,53.0,-1.0,130278,1,2,2,4,1,0,1,3,2,2,0,0,2,3,1,0,0,3,4,63.89,5.691358,0.876543,10.148148,0.056444,,0.259259,68.322416
GB_ENG,2021-04-17,ChIJ39UebIqp0EcRqI4tMyWV4fQ,Q21,GB,United Kingdom,ENG,England,GB,GBR,1,1398,21,464148,3921224,112694,124645508,135,396494,1735,292,112095,27559381,458880,8322627,570975,35882008,53012456,27956474,28771574,6732839,6362868,7583022,7618497,7071948,7633431,6027999,4813498,2883947,58447,53.0,-1.0,130278,1,2,2,4,1,0,1,3,2,2,0,0,2,3,1,0,0,3,4,63.89,6.54321,-0.512346,12.444444,0.169333,,-1.555556,56.438511
GB_ENG,2021-04-18,ChIJ39UebIqp0EcRqI4tMyWV4fQ,Q21,GB,United Kingdom,ENG,England,GB,GBR,1,2281,16,1632471,3923505,112710,126319148,112,396606,1691,283,69198,27628579,195871,8518498,265069,36147077,53012456,27956474,28771574,6732839,6362868,7583022,7618497,7071948,7633431,6027999,4813498,2883947,58447,53.0,-1.0,130278,1,2,2,4,1,0,1,3,2,2,0,0,2,3,1,0,0,3,4,63.89,7.611111,0.333333,13.981481,0.0,,-0.932099,54.788767
GB_ENG,2021-04-19,ChIJ39UebIqp0EcRqI4tMyWV4fQ,Q21,GB,United Kingdom,ENG,England,GB,GBR,1,2268,16,996550,3925773,112726,127491976,138,396744,1732,291,85055,27713634,215665,8734163,300720,36447797,53012456,27956474,28771574,6732839,6362868,7583022,7618497,7071948,7633431,6027999,4813498,2883947,58447,53.0,-1.0,130278,1,2,2,4,1,0,1,3,2,2,0,0,2,3,1,0,0,3,4,63.89,8.320988,1.895062,15.438272,0.0,,2.493827,67.204224
GB_ENG,2021-04-20,ChIJ39UebIqp0EcRqI4tMyWV4fQ,Q21,GB,United Kingdom,ENG,England,GB,GBR,1,2112,17,677851,3927885,112743,128263906,98,396842,1649,273,84871,27798505,272929,9007092,357800,36805597,53012456,27956474,28771574,6732839,6362868,7583022,7618497,7071948,7633431,6027999,4813498,2883947,58447,53.0,-1.0,130278,1,2,2,4,1,0,1,3,2,2,0,0,2,3,1,0,0,3,4,63.89,10.339506,2.864198,16.796296,0.0,,3.833333,64.379277
GB_ENG,2021-04-21,ChIJ39UebIqp0EcRqI4tMyWV4fQ,Q21,GB,United Kingdom,ENG,England,GB,GBR,1,2299,17,1305211,3930184,112760,129619094,126,396968,1609,249,92703,27891208,339773,9346865,432476,37238073,53012456,27956474,28771574,6732839,6362868,7583022,7618497,7071948,7633431,6027999,4813498,2883947,58447,53.0,-1.0,130278,1,2,2,4,1,0,1,3,2,2,0,0,2,3,1,0,0,3,4,63.89,8.444444,2.666667,11.697531,0.0,,2.734568,67.397505
GB_ENG,2021-04-22,ChIJ39UebIqp0EcRqI4tMyWV4fQ,Q21,GB,United Kingdom,ENG,England,GB,GBR,1,2032,15,1032882,3932216,112775,130804847,92,397060,1523,237,103988,27995196,345675,9692540,449663,37687736,53012456,27956474,28771574,6732839,6362868,7583022,7618497,7071948,7633431,6027999,4813498,2883947,58447,53.0,-1.0,130278,1,2,2,4,1,0,1,3,2,2,0,0,2,3,1,0,0,3,4,63.89,7.296296,0.018519,13.993827,0.0,,-1.950617,51.977224
GB_ENG,2021-04-23,ChIJ39UebIqp0EcRqI4tMyWV4fQ,Q21,GB,United Kingdom,ENG,England,GB,GBR,1,1701,19,660952,3933917,112794,131550998,124,397184,1478,221,107656,28102852,394144,10086684,501800,38189536,53012456,27956474,28771574,6732839,6362868,7583022,7618497,7071948,7633431,6027999,4813498,2883947,58447,53.0,-1.0,130278,1,2,2,4,1,0,1,3,2,2,0,0,2,3,1,0,0,3,4,63.89,9.462963,1.179012,16.592593,0.0,,-0.351852,50.475548
GB_ENG,2021-04-24,ChIJ39UebIqp0EcRqI4tMyWV4fQ,Q21,GB,United Kingdom,ENG,England,GB,GBR,1,1300,7,460477,3935217,112801,132046975,99,397283,1401,220,124858,28227710,478008,10564692,602866,38792402,53012456,27956474,28771574,6732839,6362868,7583022,7618497,7071948,7633431,6027999,4813498,2883947,58447,53.0,-1.0,130278,1,2,2,4,1,0,1,3,2,2,0,0,2,3,1,0,0,3,4,63.89,9.407407,3.222222,15.91358,0.0,,1.024691,56.143035
GB_ENG,2021-04-25,ChIJ39UebIqp0EcRqI4tMyWV4fQ,Q21,GB,United Kingdom,ENG,England,GB,GBR,1,1897,12,1415066,3937114,112813,133500894,107,397390,1377,211,61586,28289296,227159,10791851,288745,39081147,53012456,27956474,28771574,6732839,6362868,7583022,7618497,7071948,7633431,6027999,4813498,2883947,58447,53.0,-1.0,130278,1,2,2,4,1,0,1,3,2,2,0,0,2,3,1,0,0,3,4,63.89,7.388889,2.32716,12.191358,0.0,,1.777778,67.891571
GB_ENG,2021-04-26,ChIJ39UebIqp0EcRqI4tMyWV4fQ,Q21,GB,United Kingdom,ENG,England,GB,GBR,1,2268,11,979586,3939382,112824,134661253,108,397498,1393,208,67483,28356779,249768,11041619,317251,39398398,53012456,27956474,28771574,6732839,6362868,7583022,7618497,7071948,7633431,6027999,4813498,2883947,58447,53.0,-1.0,130278,1,2,2,4,1,0,1,3,2,2,0,0,2,3,1,0,0,3,4,63.89,7.401235,2.740741,12.32716,0.0,,0.722222,62.661369
GB_ENG,2021-04-27,ChIJ39UebIqp0EcRqI4tMyWV4fQ,Q21,GB,United Kingdom,ENG,England,GB,GBR,1,1808,13,673594,3941190,112837,135414089,128,397626,1310,196,85067,28441846,313616,11355235,398683,39797081,53012456,27956474,28771574,6732839,6362868,7583022,7618497,7071948,7633431,6027999,4813498,2883947,58447,53.0,-1.0,130278,1,2,2,4,1,0,1,3,2,2,0,0,2,3,1,0,0,3,4,63.89,7.722222,4.796296,10.969136,0.254,,3.617284,75.335043
GB_ENG,2021-04-28,ChIJ39UebIqp0EcRqI4tMyWV4fQ,Q21,GB,United Kingdom,ENG,England,GB,GBR,1,2153,15,1282905,3943343,112852,136753047,89,397715,1278,188,103352,28545198,394152,11749387,497504,40294585,53012456,27956474,28771574,6732839,6362868,7583022,7618497,7071948,7633431,6027999,4813498,2883947,58447,53.0,-1.0,130278,1,2,2,4,1,0,1,3,2,2,0,0,2,3,1,0,0,3,4,63.89,7.635802,2.635802,11.561728,1.306286,,2.345679,69.270935
GB_ENG,2021-04-29,ChIJ39UebIqp0EcRqI4tMyWV4fQ,Q21,GB,United Kingdom,ENG,England,GB,GBR,1,1901,13,998942,3945244,112865,137907409,80,397795,1235,178,110976,28656174,395043,12144430,506019,40800604,53012456,27956474,28771574,6732839,6362868,7583022,7618497,7071948,7633431,6027999,4813498,2883947,58447,53.0,-1.0,130278,1,2,2,4,1,0,1,3,2,2,0,0,2,3,1,0,0,3,4,63.89,5.771605,1.598765,9.882716,0.0,,0.691358,70.328416
GB_ENG,2021-04-30,ChIJ39UebIqp0EcRqI4tMyWV4fQ,Q21,GB,United Kingdom,ENG,England,GB,GBR,1,1528,12,611467,3946772,112877,138599913,82,397877,1161,170,115366,28771540,361758,12506188,477124,41277728,53012456,27956474,28771574,6732839,6362868,7583022,7618497,7071948,7633431,6027999,4813498,2883947,58447,53.0,-1.0,130278,1,2,2,4,1,0,1,3,2,2,0,0,2,3,1,0,0,3,4,63.89,5.598765,0.975309,10.123457,0.399143,,1.333333,74.49829
GB_ENG,2021-05-01,ChIJ39UebIqp0EcRqI4tMyWV4fQ,Q21,GB,United Kingdom,ENG,England,GB,GBR,1,1209,8,453080,3947981,112885,139087412,68,397945,1071,167,123619,28895159,329170,12835358,452789,41730517,53012456,27956474,28771574,6732839,6362868,7583022,7618497,7071948,7633431,6027999,4813498,2883947,58447,53.0,-1.0,130278,1,2,2,4,1,0,1,3,2,2,0,0,2,3,1,0,0,3,4,63.89,6.462963,2.530864,10.191358,2.286,,2.179012,74.253217
GB_ENG,2021-05-02,ChIJ39UebIqp0EcRqI4tMyWV4fQ,Q21,GB,United Kingdom,ENG,England,GB,GBR,1,1305,12,782816,3949286,112897,139905456,92,398037,1082,172,70777,28965936,137400,12972758,208177,41938694,53012456,27956474,28771574,6732839,6362868,7583022,7618497,7071948,7633431,6027999,4813498,2883947,58447,53.0,-1.0,130278,1,2,2,4,1,0,1,3,2,2,0,0,2,3,1,0,0,3,4,63.89,7.746914,1.351852,12.932099,0.0635,,1.45679,64.700836
